Unnamed: 0,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,emi_burden,risk_score,age_group,anomaly_flag,is_anomaly,zscore_anomaly
14598,0,0.201798202,22,0,3.0,1.0,1,0,0,0,0.0,1.5,1.3210789212000005,Young,-1,1,0
14600,0,0.313751953,56,0,4217.0,5400.0,10,0,3,0,1.0,0.7807813367894835,1686.9882511718,Senior,-1,1,0
14603,0,0.024848758,52,0,5750.0,5400.0,7,0,2,0,0.0,1.0646176633956674,2300.0149092548,Senior,-1,1,0
14610,0,0.346955101,46,0,1982.5,1.0,4,0,1,0,2.0,991.25,793.2081730606,Mid,-1,1,1
14624,0,0.01123437,47,0,6718.0,5400.0,14,0,4,0,0.0,1.2438437326421032,2687.2067406220003,Mid,-1,1,1
14635,0,0.423483478,30,0,710.5,1.0,8,0,2,0,2.0,355.25,284.45409008679997,Young,-1,1,1
14644,1,0.541352643,63,1,4206.0,5400.0,7,0,1,1,0.0,0.778744676911683,1682.7248115858,Senior,-1,1,0
14662,0,0.635099142,63,1,3458.0,5400.0,7,0,2,0,0.0,0.6402518052212554,1383.5810594852,Senior,-1,1,0
14689,0,0.001828079,61,0,3759.0,5400.0,10,0,1,0,0.0,0.6959822255137937,1503.6010968474002,Senior,-1,1,0
14697,0,0.012731631,56,1,5528.0,5400.0,11,0,2,0,0.0,1.0235141640436956,2211.2076389786,Senior,-1,1,0
14699,0,0.9999999,62,1,1287.0,5400.0,4,0,1,0,0.0,0.2382892057026476,515.39999994,Senior,-1,1,0
14703,0,0.807669066,48,3,6446.0,5400.0,17,0,2,0,2.0,1.1934826883910388,2578.8846014396,Mid,-1,1,0
14710,0,0.281594088,37,0,2221.0,5400.0,11,0,1,0,3.0,0.4112201444177004,888.5689564528001,Mid,-1,1,0
14711,0,0.045434732,49,0,4258.0,5400.0,13,0,4,0,0.0,0.7883725236067395,1703.2272608392,Mid,-1,1,0
14735,0,0.074518847,43,1,1294.5,1.0,19,0,2,0,2.0,647.25,517.8447113082001,Mid,-1,1,1
14751,0,0.526496529,59,1,3984.0,5400.0,14,0,1,0,0.0,0.7376411775597111,1593.9158979174,Senior,-1,1,0
14767,0,0.320651838,41,0,4570.0,5400.0,12,0,1,0,0.0,0.8461396037770783,1828.1923911028,Mid,-1,1,0
14770,0,0.080799975,67,0,3584.0,5400.0,6,0,3,0,0.0,0.663580818366969,1433.6484799850002,Senior,-1,1,0
14800,0,0.952095808,23,0,15.5,1.0,1,1,0,0,0.0,7.75,6.7712574848,Young,-1,1,0
14810,0,0.081616386,60,0,206.7272727,10.0,10,0,1,0,0.0,18.793388427272728,82.7398789116,Senior,-1,1,0
14817,0,0.59542052,49,0,4137.0,5400.0,5,0,1,0,0.0,0.765969264950935,1655.157252312,Mid,-1,1,0
14830,0,0.698132365,40,0,470.5,1.0,6,0,0,0,2.0,235.25,188.618879419,Mid,-1,1,0
14857,0,0.4959269,43,0,1090.5,1.0,10,0,2,0,2.0,545.25,436.49755614,Mid,-1,1,1
14897,0,0.013806873,58,0,1603.5,1.0,12,0,1,0,0.0,801.75,641.4082841238001,Senior,-1,1,1
14900,0,0.9999999,45,0,2049.0,5400.0,4,1,1,1,0.0,0.3793741899648213,820.19999994,Mid,-1,1,0
14920,0,0.081905368,75,0,4853.0,5400.0,8,0,4,0,0.0,0.8985373079059433,1941.2491432208,Senior,-1,1,0
14952,0,0.194859942,58,0,3379.0,5400.0,12,0,2,0,3.0,0.6256248842806887,1351.7169159652,Senior,-1,1,0
15000,0,0.389083117,46,0,3615.0,5400.0,6,0,1,0,0.0,0.6693204962044066,1446.2334498702,Mid,-1,1,0
15004,0,0.243787549,45,2,2073.5,1.0,14,0,2,0,3.0,1036.75,829.5462725294001,Mid,-1,1,1
15010,0,0.174833007,54,0,3719.0,5400.0,9,0,2,0,3.0,0.6885761895945195,1487.7048998042,Senior,-1,1,0
15065,0,0.322321405,39,0,3582.0,5400.0,11,0,4,0,0.0,0.6632105165710054,1432.9933928430005,Mid,-1,1,0
15083,0,0.405759835,54,0,4527.0,5400.0,6,0,1,0,0.0,0.8381781151638585,1811.043455901,Senior,-1,1,0
15122,0,0.69071206,53,0,3753.0,5400.0,5,0,2,0,2.0,0.6948713201259026,1501.614427236,Senior,-1,1,0
15139,0,0.499596465,75,0,1621.0,5400.0,4,0,1,0,0.0,0.3001296056285873,648.6997578790001,Senior,-1,1,0
15150,0,0.192074454,61,0,3206.0,5400.0,7,0,4,0,0.0,0.5935937789298278,1282.5152446724,Senior,-1,1,0
15176,0,0.9999999,54,0,1965.0,5400.0,2,0,1,0,0.0,0.3638215145343454,786.59999994,Senior,-1,1,0
15194,0,0.0,36,0,4892.0,5400.0,6,0,1,0,0.0,0.9057581929272356,1956.8,Mid,-1,1,0
15203,0,0.262964663,59,0,3548.0,5400.0,9,0,2,0,0.0,0.6569153860396223,1419.3577787978,Senior,-1,1,0
15229,0,0.843859357,37,0,2746.0,5400.0,6,0,3,0,0.0,0.5084243658581744,1098.9063156142,Mid,-1,1,0
15294,0,0.182266514,57,0,10141.0,5400.0,15,0,7,0,0.0,1.8776152564339936,4056.5093599084,Senior,-1,1,1
15296,0,0.038402033,65,0,3552.0,5400.0,6,0,2,0,0.0,0.6576559896315497,1420.8230412198002,Senior,-1,1,0
15307,0,0.3960001,59,0,2969.0,5400.0,22,0,2,1,0.0,0.5497130161081282,1187.83760006,Senior,-1,1,0
15310,1,0.957320557,43,0,4763.0,5400.0,11,0,2,0,0.0,0.8818737270875764,1905.7743923342,Mid,-1,1,0
15313,0,0.00046031,48,0,9805.0,5400.0,15,0,5,0,0.0,1.8154045547120905,3922.000276186,Mid,-1,1,1
15372,0,0.9999999,53,0,2282.0,5400.0,7,0,1,0,0.0,0.4225143491945936,913.39999994,Senior,-1,1,0
15387,0,0.261418698,61,0,3349.0,5400.0,11,0,1,0,0.0,0.6200703573412331,1339.7568512188002,Senior,-1,1,0
15408,0,0.751583462,44,0,9701.0,5400.0,11,0,2,0,0.0,1.7961488613219774,3880.8509500772,Mid,-1,1,1
15440,0,0.023803717,37,0,2686.0,5400.0,10,0,2,0,1.0,0.4973153119792631,1074.4142822302,Mid,-1,1,0
15445,0,0.412034586,60,1,2691.0,5400.0,8,0,2,0,0.0,0.4982410664691724,1076.6472207516,Senior,-1,1,0
15476,0,0.943643683,64,1,869.5,1.0,8,0,1,0,0.0,434.75,348.3661862098,Senior,-1,1,1
15493,0,0.153463124,44,0,5519.0,5400.0,5,0,2,0,0.0,1.021847805961859,2207.6920778743997,Mid,-1,1,0
15508,0,0.9999999,36,0,4397.0,5400.0,3,0,2,0,0.0,0.8141084984262174,1759.3999999400005,Mid,-1,1,0
15511,1,0.425085262,49,1,3350.0,5400.0,12,0,2,0,1.0,0.6202555082392149,1340.2550511572,Mid,-1,1,0
15517,0,0.461023993,58,0,5208.0,5400.0,11,0,1,0,1.0,0.964265876689502,2083.4766143958004,Senior,-1,1,0
15525,0,0.758450406,55,1,2629.0,5400.0,12,0,1,0,0.0,0.4867617107942973,1052.0550702436,Senior,-1,1,0
15561,0,0.058351508,51,0,4126.0,5400.0,10,0,3,0,1.0,0.7639326050731347,1650.4350109048,Senior,-1,1,0
15563,0,0.009293024,64,0,3498.0,5400.0,4,0,2,0,0.0,0.6476578411405295,1399.2055758144,Senior,-1,1,0
15570,0,0.124638898,46,0,4006.0,5400.0,7,0,2,0,0.0,0.741714497315312,1602.4747833388,Mid,-1,1,0
15629,0,0.9999999,41,0,1518.0,5400.0,3,0,1,0,0.0,0.2810590631364562,607.79999994,Mid,-1,1,0
15638,0,0.00368369,48,0,3378.0,5400.0,12,0,2,0,0.0,0.6254397333827069,1351.202210214,Mid,-1,1,0
15646,0,0.104897514,48,0,5714.0,5400.0,10,0,1,0,0.0,1.0579522310683207,2285.6629385083997,Mid,-1,1,0
15671,0,0.171845276,40,0,3390.0,5400.0,3,0,1,0,1.0,0.6276615441584892,1356.1031071656,Mid,-1,1,0
15686,0,0.618206942,45,0,3686.0,5400.0,8,0,1,0,0.0,0.6824662099611183,1474.7709241652,Mid,-1,1,0
15693,0,0.9999999,42,0,2438.0,5400.0,3,0,1,0,0.0,0.451397889279763,975.79999994,Mid,-1,1,0
15700,0,0.958928165,63,1,2798.0,5400.0,11,0,1,0,0.0,0.5180522125532309,1119.775356899,Senior,-1,1,0
15705,0,0.039095402,59,0,3897.0,5400.0,13,0,1,0,0.0,0.7215330494352897,1558.8234572412002,Senior,-1,1,0
15738,1,0.7012613,53,1,8464.0,5400.0,15,0,5,0,0.0,1.5671172005184224,3386.0207567800003,Senior,-1,1,1
15747,0,0.413716691,56,0,2926.0,5400.0,13,0,1,0,0.0,0.5417515274949084,1170.6482300146,Senior,-1,1,0
15761,0,0.620575787,70,0,5863.0,5400.0,9,0,2,0,0.0,1.0855397148676171,2345.5723454722,Senior,-1,1,0
15765,0,0.677041921,67,0,4778.0,5400.0,13,0,2,0,0.0,0.8846509905573042,1911.6062251526,Senior,-1,1,0
15843,0,0.9999999,68,0,2741.0,5400.0,5,0,2,0,0.0,0.5074986113682651,1096.9999999400002,Senior,-1,1,0
15853,0,0.523912614,73,0,4390.0,5400.0,12,0,0,0,0.0,0.8128124421403444,1756.3143475684,Senior,-1,1,0
15880,0,0.9999999,74,0,508.0,5400.0,4,0,0,0,0.0,0.0940566561747824,203.79999994,Senior,-1,1,0
15892,0,0.441117764,24,0,3.0,1.0,3,0,0,0,0.0,1.5,1.4646706584000002,Young,-1,1,0
15907,0,0.0,40,0,3301.0,5400.0,4,0,1,0,0.0,0.611183114238104,1320.4,Mid,-1,1,0
16028,0,0.008545066,48,0,3542.0,5400.0,12,0,4,0,0.0,0.6558044806517311,1416.8051270396002,Mid,-1,1,0
16041,0,0.376939521,33,0,2577.0,5400.0,4,0,1,0,0.0,0.4771338640992408,1031.0261637126,Mid,-1,1,0
16052,0,0.958440097,49,0,3367.0,5400.0,6,0,1,0,0.0,0.6234030735049065,1347.3750640582002,Mid,-1,1,0
16090,0,0.386900375,80,0,3248.0,5400.0,10,0,1,0,0.0,0.6013701166450657,1299.432140225,Senior,-1,1,0
16092,0,0.321720302,46,0,5034.0,5400.0,12,0,2,0,0.0,0.9320496204406592,2013.7930321812,Mid,-1,1,0
16198,0,0.05676632,39,0,3017.0,5400.0,2,0,1,0,0.0,0.5586002592112572,1206.834059792,Mid,-1,1,0
16222,0,0.006199691,78,1,2775.0,5400.0,10,0,2,0,0.0,0.5137937418996482,1110.0037198146,Senior,-1,1,0
16225,0,0.072189794,52,0,6166.0,5400.0,18,0,2,0,2.0,1.1416404369561193,2466.4433138764,Senior,-1,1,0
16258,0,0.148736637,66,0,4517.0,5400.0,18,0,1,0,0.0,0.83632660618404,1806.8892419822,Senior,-1,1,0
16264,0,0.18172029,60,0,3450.0,5400.0,22,0,2,0,0.0,0.6387705980374004,1380.109032174,Senior,-1,1,0
16287,0,0.186506967,74,0,138.5,1.0,6,0,0,0,0.0,69.25,55.511904180200005,Senior,-1,1,0
16359,0,0.547935029,48,0,4146.0,5400.0,4,0,1,0,0.0,0.7676356230327717,1658.7287610174,Mid,-1,1,0
16381,0,0.059677613,70,0,3480.0,5400.0,9,0,2,0,0.0,0.6443251249768561,1392.0358065678,Senior,-1,1,0
16410,0,0.188698098,61,4,3616.0,5400.0,21,0,1,2,0.0,0.6695056471023885,1446.5132188588002,Senior,-1,1,0
16412,0,0.0,29,0,2481.0,5400.0,6,0,1,0,0.0,0.4593593778929827,992.4,Young,-1,1,0
16428,0,0.930818615,69,0,6974.0,5400.0,35,0,2,0,0.0,1.2912423625254583,2790.158491169,Senior,-1,1,1
16430,0,0.012849679,80,0,2134.0,5400.0,6,0,1,0,0.0,0.395112016293279,853.6077098074,Senior,-1,1,0
16453,0,0.375926357,63,0,3941.0,5400.0,17,0,2,0,0.0,0.7296796889464914,1576.6255558142002,Senior,-1,1,0
16457,0,0.036743554,37,0,6915.0,5400.0,21,0,3,0,3.0,1.2803184595445287,2766.0220461324,Mid,-1,1,1
16491,0,0.05499206,33,0,7511.0,5400.0,4,0,2,0,0.0,1.3906683947417144,3004.432995236,Mid,-1,1,1
16545,0,0.9999999,41,0,1642.0,5400.0,3,0,1,0,0.0,0.3040177744862062,657.39999994,Mid,-1,1,0
16558,0,0.9999999,49,1,1989.0,5400.0,3,0,1,0,0.0,0.36826513608591,796.19999994,Mid,-1,1,0
16571,0,0.666611116,61,0,3481.0,5400.0,5,0,2,0,0.0,0.644510275874838,1392.7999666696,Senior,-1,1,0
16600,0,0.916821111,47,1,3473.0,5400.0,11,0,1,0,0.0,0.6430290686909832,1389.7500926666,Mid,-1,1,0
16612,0,0.555186795,67,0,6292.0,5400.0,14,0,1,0,0.0,1.164969450101833,2517.133112077,Senior,-1,1,0
16617,0,0.377131143,48,0,4048.0,5400.0,5,0,1,0,0.0,0.7494908350305499,1619.4262786858,Mid,-1,1,0
16618,0,0.400672973,42,1,2925.0,5400.0,3,0,1,0,0.0,0.5415663765969265,1170.2404037838,Mid,-1,1,0
16623,0,0.823038874,47,0,3715.0,5400.0,11,0,1,0,1.0,0.6878355860025921,1486.4938233244,Mid,-1,1,0
16625,0,0.568534245,67,0,2354.0,5400.0,4,0,1,0,2.0,0.4358452138492871,941.941120547,Senior,-1,1,0
16704,0,0.816701574,78,1,1832.0,5400.0,7,0,1,0,0.0,0.3391964451027587,733.2900209444001,Senior,-1,1,0
16707,0,0.061384478,51,0,3347.0,5400.0,9,0,2,0,0.0,0.6197000555452694,1338.8368306868,Senior,-1,1,0
16770,0,0.145211193,43,0,5672.0,5400.0,15,0,4,0,0.0,1.0501758933530827,2268.8871267158,Mid,-1,1,0
16779,0,0.0,52,0,5362.0,5400.0,11,0,3,0,0.0,0.9927791149787076,2144.8,Senior,-1,1,0
16824,0,0.002079002,78,0,2300.0,5400.0,5,0,1,0,0.0,0.425847065358267,920.0012474012,Senior,-1,1,0
16856,0,0.9999999,64,0,1520.0,5400.0,4,0,1,0,0.0,0.2814293649324199,608.59999994,Senior,-1,1,0
16871,0,0.002199951,66,0,3680.0,5400.0,13,0,3,0,0.0,0.6813553045732271,1472.0013199706,Senior,-1,1,0
16880,0,0.022380334,72,1,3089.0,5400.0,19,0,2,0,0.0,0.5719311238659508,1235.6134282004002,Senior,-1,1,0
16904,0,0.497663128,47,0,3351.0,5400.0,10,0,3,0,0.0,0.6204406591371968,1340.6985978768,Mid,-1,1,0
16944,0,0.086864118,51,0,3470.0,5400.0,14,0,2,1,0.0,0.6424736159970376,1388.0521184708,Senior,-1,1,0
16956,0,0.482651735,51,0,2608.0,5400.0,5,0,2,0,0.0,0.4828735419366784,1043.489591041,Senior,-1,1,0
16967,0,0.235934237,47,0,3842.0,5400.0,6,0,2,0,0.0,0.7113497500462878,1536.9415605422002,Mid,-1,1,0
16969,0,0.9999999,61,2,1103.0,5400.0,8,0,1,0,0.0,0.2042214404739863,441.79999994,Senior,-1,1,0
16986,0,0.0,48,1,4218.0,5400.0,8,0,2,1,0.0,0.7809664876874652,1687.2,Mid,-1,1,0
17037,0,0.000969867,35,0,2624.0,5400.0,8,0,2,0,0.0,0.4858359563043881,1049.6005819202,Mid,-1,1,0
17045,0,0.09206632,43,0,3159.0,5400.0,6,0,2,0,0.0,0.5848916867246806,1263.6552397920002,Mid,-1,1,0
17060,0,0.01723428,53,0,3905.0,5400.0,7,0,1,0,0.0,0.7230142566191446,1562.010340568,Senior,-1,1,0
17076,0,0.102413195,48,1,4218.0,5400.0,8,0,1,0,0.0,0.7809664876874652,1687.261447917,Mid,-1,1,0
17086,0,0.069996818,57,0,13826.0,5400.0,13,0,4,0,0.0,2.5598963154971304,5530.441998090801,Senior,-1,1,1
17143,0,0.043868133,49,0,9454.0,5400.0,13,0,1,0,2.0,1.750416589520459,3781.626320879801,Mid,-1,1,1
17155,0,0.086728117,60,1,3724.0,5400.0,21,0,1,0,0.0,0.6895019440844288,1489.6520368702002,Senior,-1,1,0
17159,0,0.072260886,55,1,1082.0,1.0,15,0,2,0,2.0,541.0,432.8433565316,Senior,-1,1,1
17161,0,0.9999999,28,0,1436.0,5400.0,5,0,1,0,0.0,0.2658766895019441,574.99999994,Young,-1,1,0
17162,0,0.926517953,24,0,752.0,5400.0,4,0,0,0,0.0,0.1392334752823551,301.3559107718,Young,-1,1,0
17180,0,0.625374991,38,0,3404.0,5400.0,7,0,1,0,3.0,0.6302536567302351,1361.9752249946002,Mid,-1,1,0
17197,0,0.9999999,80,0,976.0,5400.0,2,0,0,0,0.0,0.1807072764302907,390.99999994,Senior,-1,1,0
17204,0,0.0,49,0,3471.0,5400.0,8,0,2,0,0.0,0.6426587668950194,1388.4,Mid,-1,1,0
17251,0,0.296561008,64,0,3944.0,5400.0,4,0,2,0,0.0,0.7302351416404369,1577.7779366048,Senior,-1,1,0
17254,0,0.056424679,60,0,4070.0,5400.0,9,0,1,0,1.0,0.7535641547861507,1628.0338548074,Senior,-1,1,0
17268,0,0.158606725,49,0,4707.0,5400.0,8,0,2,0,0.0,0.8715052768005925,1882.895164035,Mid,-1,1,0
17274,0,0.0,48,1,3481.0,5400.0,6,0,2,0,0.0,0.644510275874838,1392.4,Mid,-1,1,0
17276,0,0.92660443,60,0,3015.0,5400.0,9,3,1,1,0.0,0.5582299574152935,1206.555962658,Senior,-1,1,0
17281,0,0.064841563,39,0,3372.0,5400.0,8,0,2,0,0.0,0.6243288279948158,1348.8389049378002,Mid,-1,1,0
17302,0,0.999955567,50,0,2316.0,5400.0,6,0,1,0,3.0,0.4288094797259766,926.9999733402,Mid,-1,1,0
17318,0,0.003152105,44,0,6638.0,5400.0,8,0,2,0,0.0,1.229031660803555,2655.201891263,Mid,-1,1,1
17356,0,0.9999999,57,1,3548.0,5400.0,8,0,2,0,0.0,0.6569153860396223,1419.79999994,Senior,-1,1,0
17375,0,0.841123973,63,0,2587.0,5400.0,14,0,3,0,1.0,0.4789853730790594,1035.3046743838,Senior,-1,1,0
17385,0,0.096469491,64,0,352.0,1.0,7,0,0,0,0.0,176.0,140.85788169460002,Senior,-1,1,0
17437,0,0.034583782,61,0,6793.0,5400.0,17,0,2,0,0.0,1.2577300499907424,2717.2207502692004,Senior,-1,1,1
17468,0,0.350812365,53,0,4740.0,5400.0,11,0,2,0,0.0,0.8776152564339937,1896.210487419,Senior,-1,1,0
17486,0,0.520422736,87,0,696.0,5400.0,5,0,1,0,0.0,0.1288650249953712,278.71225364160006,Senior,-1,1,0
17496,0,0.998566714,61,0,4583.0,5400.0,12,0,2,0,2.0,0.8485465654508424,1833.7991400284,Senior,-1,1,0
17500,0,0.637711429,60,0,3725.0,5400.0,15,0,1,1,0.0,0.6896870949824107,1490.3826268574,Senior,-1,1,0
17517,0,0.016983588,29,0,2465.0,5400.0,5,0,2,0,0.0,0.4563969635252731,986.0101901528,Young,-1,1,0
17523,0,0.093247766,65,1,17671.0,5400.0,17,0,5,0,2.0,3.2718015182373636,7068.455948659601,Senior,-1,1,1
17579,0,0.258940139,53,0,3854.0,5400.0,12,0,2,0,0.0,0.71357156082207,1541.7553640834,Senior,-1,1,0
17608,0,0.219093326,40,1,3489.0,5400.0,6,0,2,0,0.0,0.6459914830586928,1395.7314559956,Mid,-1,1,0
17631,0,0.942760413,34,0,1273.0,5400.0,5,1,0,0,2.0,0.2356970931309016,509.76565624780005,Mid,-1,1,0
17637,0,0.14631469,51,0,1066.0,1.0,12,0,2,0,2.0,533.0,426.48778881400006,Senior,-1,1,1
17638,0,0.525086816,45,0,3294.0,5400.0,15,0,2,0,0.0,0.6098870579522311,1317.9150520896,Mid,-1,1,0
17640,0,0.070127593,52,0,4168.0,5400.0,8,0,2,0,0.0,0.7717089427883725,1667.2420765558,Senior,-1,1,0
17692,0,0.032022634,62,0,3946.0,5400.0,24,0,4,0,3.0,0.7306054434364007,1578.4192135804,Senior,-1,1,0
17712,0,0.340833227,55,0,3020.0,5400.0,11,0,3,0,0.0,0.5591557119052027,1208.2044999362,Senior,-1,1,0
17737,0,0.409773166,57,0,3715.0,5400.0,9,0,2,0,3.0,0.6878355860025921,1486.2458638996,Senior,-1,1,0
17756,0,0.122749014,67,0,10924.0,5400.0,17,0,3,0,0.0,2.0225884095537863,4369.673649408401,Senior,-1,1,1
17762,0,0.254253041,70,0,3435.0,5400.0,9,0,1,0,0.0,0.6359933345676727,1374.1525518246,Senior,-1,1,0
17769,0,0.544518639,54,0,2899.0,5400.0,16,0,1,0,1.0,0.5367524532493982,1159.9267111834,Senior,-1,1,0
17799,0,0.078425403,40,0,4520.0,5400.0,8,0,2,0,0.0,0.8368820588779856,1808.0470552418,Mid,-1,1,0
17823,0,0.0,41,0,7017.0,5400.0,7,0,3,0,0.0,1.299203851138678,2806.8,Mid,-1,1,1
17830,0,0.036671729,36,0,2766.0,5400.0,9,0,1,0,0.0,0.5121273838178115,1106.4220030374,Mid,-1,1,0
17831,0,0.152943205,90,0,107.3333333,2.0,10,0,0,0,0.0,35.77777776666667,43.025099243,Senior,-1,1,0
17832,0,0.516755299,61,0,5566.0,5400.0,9,0,2,0,0.0,1.030549898167006,2226.7100531794,Senior,-1,1,0
17847,0,0.022079924,57,0,3803.0,5400.0,17,0,1,0,0.0,0.7041288650249954,1521.2132479544,Senior,-1,1,0
17899,0,0.9999999,31,1,1317.0,5400.0,3,0,1,0,0.0,0.2438437326421033,527.39999994,Mid,-1,1,0
17917,0,0.72267499,31,0,4542.0,5400.0,14,0,2,0,0.0,0.8409553786335864,1817.233604994,Mid,-1,1,0
17931,0,0.175161926,47,0,6055.0,5400.0,12,0,3,0,0.0,1.1210886872801331,2422.1050971556,Mid,-1,1,0
17938,0,0.256268593,56,0,7302.0,5400.0,7,0,3,0,0.0,1.3519718570635069,2920.9537611558003,Senior,-1,1,1
17979,0,0.004229079,52,0,789.0,1.0,6,0,1,0,0.0,394.5,315.60253744740004,Senior,-1,1,1
17984,0,0.0,67,0,3382.0,5400.0,5,0,2,0,0.0,0.6261803369746344,1352.8000000000002,Senior,-1,1,0
17994,0,0.530753183,49,0,2750.0,5400.0,9,0,4,0,0.0,0.5091649694501018,1100.3184519098,Mid,-1,1,0
17999,0,0.059117635,82,0,22.0,1.0,7,0,0,0,0.0,11.0,8.835470581000001,Senior,-1,1,0
18003,0,0.238170891,62,0,3960.0,5400.0,17,0,1,0,0.0,0.7331975560081466,1584.1429025346,Senior,-1,1,0
18009,0,0.567086804,60,0,3557.0,5400.0,14,0,1,0,0.0,0.658581744121459,1423.1402520824,Senior,-1,1,0
18043,0,0.0,43,0,3342.0,5400.0,10,0,5,0,0.0,0.6187743010553601,1336.8000000000002,Mid,-1,1,0
18089,0,0.012167997,63,0,6981.0,5400.0,10,0,2,0,0.0,1.2925384188113311,2792.4073007982,Senior,-1,1,1
18098,0,0.64708978,54,2,10728.0,5400.0,13,0,9,0,0.0,1.9862988335493428,4291.588253868,Senior,-1,1,1
18147,0,0.9999999,42,0,2503.0,5400.0,4,0,1,0,0.0,0.4634326976485836,1001.79999994,Mid,-1,1,0
18160,0,0.001439358,62,0,6173.0,5400.0,8,0,3,0,0.0,1.1429364932419923,2469.2008636148003,Senior,-1,1,0
18171,0,0.002492269,68,0,4120.0,5400.0,14,0,3,0,0.0,0.7628216996852435,1648.0014953614,Senior,-1,1,0
18181,0,0.526096911,29,0,2154.0,5400.0,5,0,2,0,0.0,0.3988150342529161,861.9156581466,Young,-1,1,0
18241,1,0.9999999,32,0,1076.0,5400.0,3,0,1,0,1.0,0.1992223662284762,430.99999994,Mid,-1,1,0
18280,0,0.103028804,42,0,2071.5,1.0,9,0,2,0,2.0,1035.75,828.6618172824001,Mid,-1,1,1
18318,1,0.9999999,31,1,994.0,5400.0,2,0,1,0,0.0,0.184039992593964,398.19999994,Mid,-1,1,0
18355,0,0.467679621,54,0,5268.0,5400.0,19,0,3,0,2.0,0.9753749305684132,2107.4806077726003,Senior,-1,1,0
18376,0,0.106133075,42,0,3980.0,5400.0,7,0,2,0,0.0,0.7369005739677837,1592.063679845,Mid,-1,1,0
18386,0,0.278904522,37,0,2161.0,5400.0,7,0,2,0,0.0,0.4001110905387891,864.5673427132001,Mid,-1,1,0
18400,0,0.393334632,66,0,5315.0,5400.0,18,0,2,1,0.0,0.9840770227735604,2126.2360007792,Senior,-1,1,0
18407,0,0.854834982,62,0,5671.0,5400.0,16,0,1,0,0.0,1.049990742455101,2268.9129009892,Senior,-1,1,0
18458,0,0.911338583,58,5,5569.0,5400.0,8,0,2,1,0.0,1.0311053508609518,2228.1468031498,Senior,-1,1,0
18460,1,0.817163753,53,2,5255.0,5400.0,5,0,2,1,0.0,0.9729679688946492,2102.4902982518,Senior,-1,1,0
18478,0,0.171105069,69,0,5220.0,5400.0,25,0,2,0,0.0,0.9664876874652842,2088.1026630414,Senior,-1,1,0
18501,0,0.029385294,51,0,3587.0,5400.0,13,0,2,0,0.0,0.6641362710609147,1434.8176311764005,Senior,-1,1,0
18502,0,0.825346355,65,0,3646.0,5400.0,15,0,1,0,3.0,0.6750601740418442,1458.895207813,Senior,-1,1,0
18568,0,0.823334845,57,0,5562.0,5400.0,11,0,1,0,2.0,1.0298092945750787,2225.2940009070003,Senior,-1,1,0
18585,0,0.0,31,0,2564.0,5400.0,7,0,2,0,0.0,0.4747269024254767,1025.6,Mid,-1,1,0
18640,0,0.096951524,26,0,250.0,1.0,8,0,0,0,0.0,125.0,100.0581709144,Young,-1,1,0
18641,0,0.050893449,46,1,5384.0,5400.0,24,0,8,1,1.0,0.9968524347343084,2153.6305360694,Mid,-1,1,0
18671,0,0.147530055,53,0,6374.0,5400.0,6,0,1,0,0.0,1.180151823736345,2549.6885180330005,Senior,-1,1,0
18722,0,0.493097012,62,0,15423.0,5400.0,25,0,4,0,2.0,2.855582299574153,6169.4958582072,Senior,-1,1,1
18726,0,0.27320932,64,1,3379.0,5400.0,21,0,0,0,0.0,0.6256248842806887,1351.763925592,Senior,-1,1,0
18740,0,0.152856928,62,0,6499.0,5400.0,7,0,2,0,0.0,1.203295685984077,2599.691714156801,Senior,-1,1,1
18767,0,0.0,46,0,6220.0,5400.0,7,0,2,0,0.0,1.1516385854471394,2488.0,Mid,-1,1,0
18772,0,0.942816074,41,0,511.0,1.0,7,0,0,1,1.0,255.5,204.9656896444,Mid,-1,1,0
18786,0,0.9999999,46,1,2048.0,5400.0,5,0,2,1,1.0,0.3791890390668395,819.79999994,Mid,-1,1,0
18808,0,0.07939603,61,0,5281.0,5400.0,9,0,4,0,0.0,0.9777818922421774,2112.447637618,Senior,-1,1,0
18829,0,0.9999999,62,0,2292.0,5400.0,6,0,1,1,0.0,0.4243658581744121,917.39999994,Senior,-1,1,0
18840,0,0.038300351,61,0,3732.0,5400.0,14,0,3,1,0.0,0.6909831512682837,1492.8229802106002,Senior,-1,1,0
18875,0,0.183496942,72,0,2447.0,5400.0,13,0,1,0,0.0,0.4530642473615997,978.9100981652,Senior,-1,1,0
18895,1,0.9999999,38,1,940.0,5400.0,1,0,1,0,0.0,0.1740418441029439,376.59999994,Mid,-1,1,0
18898,0,0.758019358,29,2,1333.0,5400.0,6,0,0,0,0.0,0.246806147009813,533.6548116148,Young,-1,1,0
18918,0,0.608920205,61,0,3039.0,5400.0,11,0,2,0,0.0,0.562673578966858,1215.9653521230002,Senior,-1,1,0
18947,0,0.252449738,63,0,3161.0,5400.0,14,0,2,0,1.0,0.5852619885206444,1264.5514698428,Senior,-1,1,0
